Prefix,Name,Price
A,"ASTAPH 500 MG, Gélule",50
A,"ASTAPH 500 MG, Gélule",90.8
A,"ASTAPH 500 MG, Poudre et solvant pour solution injectable",11.7
A,"ASUMATE 20 MG, Comprimé",52.3
A,"ATACAND 16 MG, Comprimé sécable",165.5
A,"ATACAND 4 MG, Comprimé sécable",119.5
A,"ATACAND 8 MG, Comprimé sécable",127.7
A,"ATARAX 0.002 , Sirop [P]",17.2
A,"ATARAX 100 MG, Solution pour usage parenteral (Retiré du marché) [P]",45.2
A,"ATARAX 25 MG, Comprimé (Arrêt de commercialisation : alternative [P]: Taraxet 25 MG, Comprimé",29.1
A,"ATENOR 100 MG, Comprimé",25
A,"ATENOR 100 MG, Comprimé",37
A,"ATENOR 100 MG, Comprimé",71
A,"ATHYMIL 30 MG, Comprimé pelliculé [P]",98.3
A,"ATIAF 100 MG, Comprimé",26
A,"ATIAF 200 MG, Comprimé",20.2
A,"ATIAF 200 MG, Comprimé",36
A,"ATIKEN 160 MG, Comprimé enrobé",175
A,"ATIKEN 80 MG, Comprimé enrobé",130
A,"ATOPIX 10 MG, Comprimé pelliculé",75.5
A,"ATOPIX 10 MG, Comprimé pelliculé",45.8
A,"ATRICAN 250 MG, Capsule molle gastro-résistante",34.5
A,"ATROPINE  PROMOPHARM 0.25 MG, Ampoule injectable de 1 ml",268
A,"ATROPINE PROMOPHARM 0.50 MG , Ampoule injectable de 1 ml",268
A,"ATROPINE PROMOPHARM 1 MG , Ampoule injectable de 1 ml",268
A,"ATROVENT ADULTE 0.5 MG / 2 ML, Solution pour inhalation nasale",68.8
A,"ATROVENT ENFANT 0.25 MG / 2 ML, Solution pour inhalation nasale",50.4
A,"AUBAGIO 14 MG, Comprimé pelliculé",8699
A,"AUDICLEAN, Hygiène de l'oreille",99
A,"AUGMENTIN 1 G / 125 MG, Sachet",222
A,"AUGMENTIN 1 G / 125 MG, Sachet",126.3
A,"AUGMENTIN 1 G / 125 MG, Sachet",168.2
A,"AUGMENTIN 1 G / 200 MG, Injectable",47.8
A,"AUGMENTIN 100 MG / 12.5 MG, Poudre pour sirop enfant",70.6
A,"AUGMENTIN 100 MG / 12.5 MG, Poudre pour sirop nourrisson",39.1
A,"AUGMENTIN 500 MG / 50 MG ENFANTS ET NOURISSONS, Poudre pour solution injectable",20
A,"AUGMENTIN 500 MG / 62.5 MG Adulte, Comprimé pelliculé",138.3
A,"AUGMENTIN ENFANT 500 MG / 62,5 MG, Sachet",79.9
A,"AULCER 20 MG, Gélule",52.8
A,"AULCER 20 MG, Gélule",102
A,"AULIN 100 MG, Comprimé",66.3
A,"AUREOMYCINE 1 %, Pommade ophtalmique",10
A,"AUREOMYCINE 3 %, Pommade dermique",9.3
A,"AUREOMYCINE THERAPLIX 3 %, Pommade dermique",9
A,"AURICULARUM 90000 UI-100000UI, Poudre auriculaire et solvant",79
A,"AURIDOL 7 G, Gouttes auriculaires",58
A,"AVACOR 150 MG, Comprimé pelliculé",131.6
A,"AVACOR 300 MG, Comprimé pelliculé",160
A,"AVAMYS 27.5 µg / pulvérisation, Suspension pour pulvérisation nasale",115
A,"AVAQUIN 500 MG, Comprimé",110
A,"AVASTIN 100 MG / 4 ML, Concentré pour préparation d'une solution pour perfusion",3118
A,"AVASTIN 400 MG / 16 ML, Concentré pour préparation d'une solution pour perfusion",10465
A,"AVAXIM 160 U, Solution injectable [V]",286
A,"AVAXIM 80 U, Solution injectable [V]",203
A,"AVAZAR 50 MG, Comprimé",41.9
A,"AVAZAR 50 MG, Comprimé",80.9
A,"AVAZAR 50 MG, Comprimé",23.4
A,"AVELOX 400 MG IV, Soluté injectable",465
A,"AVELOX 400 MG, Comprimé pelliculé",139.5
A,"AVELOX 400 MG, Comprimé pelliculé",195.5
A,"AVENOC, Pommade",49
A,"AVEPRO 150 MG, Comprimé",64
A,"AVEPRO 150 MG, Comprimé",120
A,"AVEPRO 300 MG, Comprimé",84
A,"AVEPRO 300 MG, Comprimé",150
A,"AVLOCAN 40 MG, Comprimé",30
A,"AVLOCARDYL 40 MG, Comprimé sécable",41.8
A,"AVLOCARDYL 5 MG / 5 ML, Solution injectable",21.6
A,"AVLOCARDYL LP 160 MG, Gélule à libération prolongée (Retiré du marché)",88.2
A,"AVODART 0.5 MG, Capsule molle",272
A,"AVODART 0.5 MG, Capsule molle (Retiré du marché)",791
A,"AVONEX 30 µG / 0.5 ML, Solution injectable",8010
A,"AVONEX 30 µg, Poudre + solvant (Retiré du marché)",9818
A,"AXAIR 125 µg, Poudre pour inhalation en gélule",140.9
A,"AXAIR 250 µg, Poudre pour inhalation en gélule",171.7
A,"AXIFY 20 MG , Comprimé pelliculé",889
A,"AXIFY 20 MG, Comprimé pelliculé",1299
A,"AXIMYCINE 1 G, Comprimé dispersible",64.1
A,"AXIMYCINE 1 G, Comprimé dispersible",96.8
A,"AXIMYCINE 1 G, Poudre pour préparation injectable",14.1
A,"AXIMYCINE 1 G, Poudre pour préparation injectable",Alcool
A,"AXIMYCINE 250 MG / 5 ML, Poudre pour suspension (sans sucre)",40.7
A,"AXIMYCINE 500 MG / 5 ML, Poudre pour suspension orale (sans sucre)",55.7
A,"AXIMYCINE 500 MG, Comprimé dispersible",46.1
A,"AXIMYCINE 500 MG, Comprimé dispersible",60.9
A,"AXIMYCINE 500 MG, Injectable",11.4
A,"AZ 500 MG, Comprimé sécable",60
A,"AZANTAC 150 MG, Comprimé effervescent",95.1
A,"AZANTAC 300 MG, Comprimé effervescent",92.1
A,"AZANTAC 50 MG / 2 ML,  Injectable",64.2
A,"AZARGA, Collyre",194.3
A,"AZATHIOPRINE MYLAN 50 MG, Comprimé pelliculé sécable",242
A,"AZIBAC 500 MG, Comprimé",60
A,"AZIMAX 1500 MG, Poudre pour solution orale",80
A,"AZIMAX 900 MG, Poudre pour solution orale",70
A,"AZIMYCINE 500 MG, Comprimé",66
A,"AZITHRIX 200 MG / 5 ML, Poudre pour suspension buvable",63.3
A,"AZITHRIX 200 MG / 5 ML, Poudre pour suspension buvable",99
A,"AZITHRIX 500 MG, Comprimé pelliculé",79.7
A,"AZITHROMYCINE SP 500 MG, Poudre lyophilisée pour solution injectable",952
A,"AZIX 1500 MG, Poudre pour solution orale",80
A,"AZIX 500 MG, Comprimé",79.7
A,"AZIX 900 MG, Poudre pour solution orale",70
A,"AZOLE 4 %, Suspension buvable",23.5
A,"AZOLE 400 MG, Comprimé enrobé",21.3
A,"AZOPT 10 MG / ML, Collyre",125
A,"AZYTER 15 MG / G, Collyre en solution",76.2
B,"BACQURE 500 MG / 500 MG, Poudre pour perfusion",129.4
B,"BACTALL 250 MG, Comprimé enrobé",31.8
B,"BACTALL 500 MG, Comprimé enrobé",57.9
B,"BACTOGERME, Antiseptique cutané",38
B,"BACTOSPRAY, Solution antiseptique sans alcool",138
B,"BACTROBAN 2 %, Pommade",59.7
B,"BAITANET D , Solution dermique",15.1
B,"BAITANET G, Solution gynécologique",15
B,"BARACLUDE 0.5 MG, Comprimé",5266
B,"BARALGIN M 1 G, Suppositoire (Retiré du marché)",11.6
B,"BARALGIN M 500 MG, Comprimé pelliculé",17.2
B,"BASALOG 100 UI, Solution injectable",106.8
B,"BAXMUNE 500 MG, Comprimé pelliculé",428
B,"BAYCUTENE, Créme",22.7
B,"BCG CULTURE SSI, Poudre et solvant pour suspension intra vesicale [V]",1491
B,"BECIDOUZE, Dragée",35.1
B,"BECONASE 50 µg / DOSE, Suspension pour pulvérisation nasale (Retiré du marché)",38.1
B,"BEDELIX 3 G, Poudre pour suspension buvable en sachet",57.7
B,"BELARA 2 MG / 0.03 MG, Comprimé pelliculé",85.3
B,"BELIS 3 MG / 0.03 MG, Comprimé pelliculé",70
B,"BELMAZOL 20 MG, Gélule",22.5
B,"BELMAZOL 20 MG, Gélule",49
B,"BELMAZOL 20 MG, Gélule",96
B,"BEMAG, Ampoule buvable",41.8
B,"BENADRYL 0.28, Sirop (Retiré du marché)",11.4
B,"BENCLAMID 5 MG, Comprimé",20
B,"BENCLAMID 5 MG, Comprimé",36.2
B,"BENEFIX 1000 UI, Poudre et solvant pour solution injectable",7481
B,"BEPANTHENE 5%, Crème",99
B,"BEPANTHENE 5%, Crème",45
B,"BEROCCA, Comprimé effervescent",55
B,"BEROCCA, Comprimé effervescent",95
B,"BESTOR 10 MG, Comprimé pelliculé",159.4
B,"BESTOR 20 MG, Comprimé pelliculé",260
B,"BESTOR 5 MG, Comprimé pelliculé",114.1
B,"BETADINE 10 %, Solution",25
B,"BETADINE 10 %, Solution",294
B,"BETADINE 5.5 %, Bain de bouche",21.3
B,"BETADINE Scrub 4 %, Solution moussante",46
B,"BETADINE Scrub 4 %, Solution moussante",16.6
B,"BETADINE TULLE 10 %, Pansements médicamenteux",47.3
B,"BETAFERON 250 µg / ML, Injectable",8480
B,"BETASERC 24 MG, Comprimé",78
B,"BETASTENE 0.05 %, Solution buvable",30
B,"BETASTENE 2 MG, Comprimé",36.6
B,"BETMIGA 50 MG, Comprimé pelliculé à libération prolongée",462
B,"BETNEVAL 0.1 %, Crème",12
B,"BETNEVAL 0.1 %, Pommade",12
B,"BETOPTIC 0.5 %, Collyre",62.3
B,"BEVIRAN 100 MG, Comprimé",35.6
B,"BEVIRAN 200 MG, Comprimé",44
B,"BI-HYPLOS 50 MG / 12.5 MG, Comprimé pelliculé",60.6
B,"BI-ORAGIN 1.5 MUI / 250 MG, Comprimé",65.2
B,"BI-PROFENID 100 MG LP, Comprimé sécable à libération prolongée",63.9
B,"BI-PROFENID 150 MG, Comprimé sécable (Retiré du marché)",92.5
B,"BI-RODOGYL 1.5 MUI / 250 MG, Comprimé",102
B,"BI-TILDIEM 90 MG, Comprimé enrobé à libération prolongée",97.5
B,"BI-TILDIEM LP 120 MG, Comprimé enrobé à libération prolongée",119.9
B,"BIAFINE, Emulsion pour application cutanée",44
B,"BIAFINE, Emulsion pour application cutanée",76
B,"BIBAG, Poudre pour production de concentré basique liquide pour hémodialyse au bicarbonate",75.8
B,"BICALUTAMIDE COOPER 50 MG, Comprimé pelliculé",478
B,"BICALUTAMIDE GT 150 MG, Comprimé pelliculé (Retiré du marché)",1144
B,"BICALUTAMIDE GT 50 MG, Comprimé pelliculé",478
B,"BICALUTAMIDE GT 50 MG, Comprimé pelliculé",903
B,"BICALUTAMIDE ZENITH 50 MG, Comprimé pelliculé",478
B,"BICARBONATE DE SODIUM 1.4 %, Solution Injectable pour perfusion intraveineuse",188.1
B,"BICARBONATE DE SODIUM 4.2 %, Solution Injectable pour perfusion intraveineuse",275
B,"BICNU 100 MG, Lyophilisat et solution pour préparation injectable (AMM suspendue)",505
B,"BIDONTOGYL 1.5 MUI / 250 MG, Comprimé",75.5
B,"BINOCRIT 10 000 UI / 1 ML,Solution injectable en ampoule",2738
B,"BINOCRIT 1000 UI / 0.5 ML, Solution injectable (Retiré du maraché)",410
B,"BINOCRIT 20 000 UI / 0.5 ML, Solution injectable (Retiré du marché)",3379
B,"BINOCRIT 2000 UI / 1 ML, Solution injectable en ampoule",821
B,"BINOCRIT 3000 UI / 0.3 ML, Solution injectable en ampoule",987
B,"BINOCRIT 3000 UI / 0.75 ML, Solution injectable en ampoule",1744
B,"BINOCRIT 4000 UI / 0.4 ML, Solution injectable en ampoule",1209
B,"BINOCRIT 5000 UI / 0.5 ML, Solution injectable en ampoule",1744
B,"BIOCOL KIDS APT, Sirop",86
B,"BIOFAR MAGNESIUM VITAMINE B6, Comprimé effervescent",89
B,"BIOLECTRA FORTE, Comprimé effervescent",94
B,"BIOMARTIAL, Gélule",123
B,"BIOMIL G-FIX, Lait",76
B,"BIOMIL PLUS 1ER AGE, Lait",64
B,"BIOMIL PLUS 2EME AGE, Lait",64
B,"BIOMIL PLUS AR 1ER AGE, Lait",68.7
B,"BIOMIL PLUS AR 2EME AGE, Lait",67
B,"BIOMYLASE 200 UCEIP / ML,  Sirop",40
B,"BIOMYLASE 3000 UCEIP, Comprimé enrobé",56
B,BIOSEL Poudre en sachet (Retiré du marché),12.2
B,"BIOSEPT, Gel lavant",49.5
B,"BIOTIC PLUS 1 G / 125 MG, Sachet",125
B,"BIOTIC PLUS 1 G / 125 MG, Sachet",203
B,"BIOTIC PLUS 1 G / 125 MG, Sachet",95
B,"BIOTIC PLUS 1 G / 125 MG, Sachet",130
B,"BIOTIC PLUS 100 MG / 12.5 MG, Poudre pour solution buvable",38
B,"BIOTIC PLUS 500 MG / 62.5 MG, Sachet",65
B,"BIOTONE, Solution buvable",74.9
B,"BIOVANIC 500 MG, Comprimé pelliculé",69
B,"BIOVANIC 500 MG, Comprimé pelliculé",87
B,"BIPRETERAX ARGININE 10 MG / 2.5 MG, Comprimé pelliculé",159.5
B,"BIPRETERAX ARGININE 5 MG / 1.25 MG, Comprimé pelliculé",111.1
B,"BIPROL POLYMEDIC 10 MG, Comprimé pelliculé sécable",65.7
B,"BIPROL POLYMEDIC 2.5 MG, Comprimé pelliculé sécable",37
B,"BIPROL POLYMEDIC 5 MG, Comprimé pelliculé sécable",39.9
B,"BISOCARD 10 MG, Comprimé pelliculé",53.9
B,"BISOCARD 2.5 MG, Comprimé pelliculé",37
B,"BISOCARD 5 MG, Comprimé pelliculé",39.9
B,"BISOLVOMYCINE 4 MG / 250 MG, Dragée",19.8
B,"BISOLVON 0.2 %, Solution buvable",18.3
B,"BISOLVON 8 MG, Comprimé",23.4
B,"BISOPRAL 2.5 MG, Comprimé pelliculé sécable",37
B,"BISOPRAL 5 MG, Comprimé pelliculé sécable",39.9
B,"BISPIRAZOLE 1.5 MUI / 250 MG, Comprimé",75.5
B,"BLÉDILAIT CROISSANCE 3, Lait",56
B,BLEDINA LAIT DE CROISSANCE,60
B,"BLEMIL PLUS 1ER AGE, Lait (1 à 6 mois)",79
B,"BLEMIL PLUS 2EME AGE, Lait (6 à 12 mois)",79
B,"BLEMIL PLUS 3EME AGE, Lait (1 à 3 ans)",79
B,"BLEMIL PLUS AR, Lait (1 à 12 mois)",79
B,"BLEMIL PLUS CONFORT, Lait (1 à 12 mois)",79
B,"BLEMIL PLUS IT TRANSIT, Lait (1 à 6 mois)",79
B,"BLEMIL PLUS IT TRANSIT, Lait (6 à 12 mois)",79
B,"BLEOMYCINE BELLON 15 MG, Poudre pour soution injectable SC/IV et perfusion I.V Poudre injectable ,",345
B,"BLINCYTO 35 µg, Poudre lyophilisée",25574
B,"BLISSEL 50 µG / G, Gel vaginal",98
B,"BLUCIN 15 MG, Poudre pour solution injectable",279
B,"BLUGEL, Solution ophtalmique",130
B,"BONDRONAT 6 MG / 6 ML, Concentré de solution pour perfusion",2718
B,"BONEFOS 800 MG, Comprimé pelliculé (Retiré du marché)",2872
B,"BONFIX 150 MG, Comprimé pelliculé",99.4
B,"BOTOX 100 UNITÉS ALLERGAN, Poudre pour solution injectable",1954
B,"BOURGET INOSITOL, Comprimé effervescent",23.2
B,"BREXIN 20 MG, Comprimé effervescent",59.3
B,"BREXIN 20 MG, Comprimé effervescent",100.4
B,"BREXIN 20 MG, Comprimé sécable",84.8
B,"BREXIN 20 MG, Sachet",57.1
B,"BREXIN 20 MG, Suppositoire",91.1
B,"BRILIQUE 90 MG, Comprimé pelliculé",918
B,"BRIMOCHECK 0.2 % , Collyre",91.5
B,"BRINTELLIX 10 MG, Comprimé pelliculé [P]",316
B,"BRINTELLIX 5 MG, Comprimé pelliculé [P]",218
B,"BROCLAR 15 MG / 5 ML, Sirop",30
B,"BROMAX 15 MG / 5 ML, Solution buvable",29
B,"BROMAX 30 MG / 5 ML, Solution buvable",33
B,"BRONCHATHIOL ADULTE 5 %, Sirop",31.2
B,"BRONCHATHIOL ENFANT 2 %, Sirop",18.6
B,"BRONCHOCIST ADULTE 5 %, Sirop",32.6
B,"BRONCHOCIST ADULTE, Sirop",20.4
B,"BRONCHOCIST ENFANT, Sirop",15.1
B,"BRONCHODUAL 50 µG / 20 µG PAR DOSE, Solution pour inhalation",102.9
B,"BRONCHOFLUIDE 5 % ADULTE SANS SUCRE, Solution buvable",39.3
B,"BRONCHOFLUIDE 5 % ADULTE, Sirop",18.3
B,"BRONCHOFLUIDE 5 % ADULTE, Sirop",39.8
B,"BRONCHOFLUIDE 5 % SANS SUCRE ADULTE, Solution buvable",20.4
B,"BRONCHOKOD 5 % ADULTE SANS SUCRE, Solution buvable",22.9
B,"BRONCHOKOD 5 % ADULTE SANS SUCRE, Solution buvable",41.15
B,"BRONCHOKOD 5 % ADULTE, Sirop",20.6
B,"BRONCHOKOD 5 % ADULTE, Sirop",42.6
B,"BRONCOLIBER 120 MG, Gélule à libération prolongée",39.2
B,"BRONCOLIBER 120 MG, Gélule retard",75
B,"BRONCOLIBER 15 MG / 5 ML, Solution buvable",30
B,"BRONCOLIBER 30 MG / 5 ML, Solution buvable",51
B,"BRONCOTEC 12 µg, Gélule pour inhalation",235
B,"BROPDEX  0.3 G / 0.1 G, Collyre en suspension",51.6
B,"BROXYL 0.3 %, Solution buvable",32.6
B,"BRUFEN 100 MG, Suspension pédiatrique",22.5
B,"BRUFEN 400 MG, Comprimé enrobé",35.3
B,"BUCCOTHYMOL 0.100 G - 0.100 G / 100 ML, Solution pour bain de bouche",18.9
B,"BUCOCINE, Comprimé",10.9
B,"BUCOPEN 1000000 UI, Comprimé pelliculé",29
B,"BUDENA 100 µG, Suspension pour pulvérisation nasale",149
B,"BUDENA 200 µG, Aérosol pour inhalation buccale",234
B,"BULMOL LP 4 MG, Gélule",32
B,"BULMOL LP 8 MG, Gélule",38
B,"BUPIVACAINE AGUETTANT 0.25 %, Solution injectable",236
B,"BUPIVACAINE AGUETTANT 0.50 %, Solution injectable",236
B,"BUPIVACAÏNE MYLAN 20 MG / 4 ML, Solution injectable par voie intrarachidienne",796
B,"BUPIVACAINE POUR RACHIANESTHÉSIE AGUETTANT 5 MG / ML, Solution injectable",722
B,"BUPIVACAINE POUR RACHIANESTHÉSIE AGUETTANT 5 MG / ML, Solution injectable (Retiré du marché)",38
B,"BUTAMYL 1 MG, Suppositoire",30.6
B,"BUTAMYL 100  µg, Aerosol",45.3
B,"BUTAMYL 2 MG, Comprimé",19.4
B,"BUTAMYL 40 MG / 100 ML, Solution buvable",21.4
B,"BUTAZOLIDINE 100 MG, Comprimé enrobé (Retiré du marché)",14.7
B,"BUTOVENT 0.04 %, Sirop",21.9
B,"BUTOVENT 100 µg, Solution pour inhalation",45.3
B,"BUTOVENT 2 MG, Comprimé",21.9
B,"BUTOVENT 4 MG, Comprimé",35.1
C,"C-BAC 500 MG, Comprimé",132
C,"CACIT 1000 MG, Comprimé",36
C,"CACIT 1000 MG, Comprimé effervescent",107.7
C,"CACIT 500 MG, Comprimés effervescent",36
C,"CACIT VITAMINE D3, Sachet",110.1
C,"CADELIUS, Comprimé orodispersible",128.7
C,"CAELYX 2 MG / ML, Solution pour perfusion",3907
C,"CAELYX 2 MG / ML, Solution pour perfusion",3907
C,"CALCIBRONAT 13.3 %, Sirop",26.4
C,"CALCIBRONAT 2 G, Comprimé effervescent",38.7
C,"CALCIDIA 1.54 G, Granulés pour suspension buvable en sachet",61.6
C,"CALCIFER, Comprimé secable sans sucre effervescent",85
C,"CALCIFIX D3, Comprimé à croquer ou à sucer",42.2
C,"CALCIMAT, Comprimé effervescent",89
C,"CALCINIB 10 MG, Comprimé",38.9
C,"CALCINIB 10 MG, Comprimé",75.2
C,"CALCINIB 5 MG, Comprimé",25.6
C,"CALCINIB 5 MG, Comprimé",49.4
C,"CALCIZEN D3, Comprimé",27.3
C,"CALCIZEN D3, Comprimé à croquer",69.5
C,"CALIPLUS, SOLUTION BUVABLE",110
C,"CALMAG MAGNÉSIUM 300MG + VITAMINE, Gélule",63
C,"CALMTU VITAE, Capsule",99
C,"CALPOL 120 MG / 5 ML, Suspension buvable (Retiré du marché)",20.6
C,"CALPOL 500 MG, Comprimé (Retiré du marché)",10.3
C,"CALPOL SIX PLUS 250 MG, Suspension buvable",23.8
C,"CALSOF, Caplet",80
C,"CAMPTO 100 MG / 5 ML, Solution pour perfusion",1313
C,"CAMPTO 40 MG / 2 ML, Solution pour perfusion",533
C,"CANAFLUCAN 150 MG, Gélule",22.4
C,"CANAFLUCAN 150 MG, Gélule",57.8
C,"CANAFLUCAN 150 MG, Gélule",131.9
C,"CANAFLUCAN 150 MG, Gélule",76.2
C,"CANDESARTAN GT 16 MG, Comprimé",165
C,"CANDESARTAN GT 8 MG, Comprimé",90
C,"CANDICID 150 MG, Gélule",22.4
C,"CANDIDAX, Solution lavante",79.5
C,"CANESPOR ONGLES, Trousse pour ongles",299
C,"CANESTENE EXTRA, Crème",64
C,"CAPD / DPCA 2, Solution pour dialyse péritonéale",376
C,"CAPD / DPCA 3, Solution pour dialyse péritonéale",376
C,"CAPD / DPCA 4, Solution pour dialyse péritonéale",376
C,"CAPECITABINE MYLAN 500 MG, Comprimé pelliculé",1947
C,"CAPEN 25 MG, Comprimé sécable",75
C,"CAPEN 50 MG, Comprimé sécable",140
C,"CAPLOR 75 MG, Comprimé pelliculé",64
C,"CAPLOR 75 MG, Comprimé pelliculé",171.4
C,"CARBAMAZEPINE NORMON 200 MG, Comprimé [P]",38.1
C,"CARBAMAZEPINE NORMON 400 MG, Comprimé [P]",38.1
C,"CARBODIGEST, Gelule",46
C,"CARBOFLORE, Gélule",69
C,"CARBOPLATINE COOPER 150 MG / 15 ML, Solution Injectable pour perfusion",684
C,"CARBOPLATINE COOPER 450 MG / 45 ML, Solution Injectable pour perfusion",1553
C,"CARBOPLATINE DBL 150 MG / 15 ML, Solution pour perfusion",663
C,"CARBOPLATINE DBL 450 MG / 45 ML, Solution pour perfusion",1493
C,"CARBOPLATINE MYLAN 150 MG / 15 ML, Solution injectable pour perfusion",684
C,"CARBOPLATINE MYLAN 450 MG / 45 ML, Solution injectable pour perfusion",1553
C,"CARBOPLATINE MYLAN 50 MG / 5 ML, Solution pour perfusion",272
C,"CARBOPLATINE THYMOORGAN 150 MG / 15 ML, Solution à diluer pour perfusion",684
C,"CARBOSORB, Comprimé",79.5
C,"CARBOSYLANE 140 MG / 45 MG, Gélule",44.8
C,"CARBOSYLANE 140 MG / 45 MG, Gélule",74
C,"CARBOXANE, Comprimé",79.5
C,"CARBOZEN, Gélule",68.6
C,"CARDENSIEL 1.25 MG, Comprimé pelliculé sécable",77.8
C,"CARDENSIEL 10 MG, Comprimé pelliculé sécable",76.9
C,"CARDENSIEL 2.5 MG, Comprimé pelliculé sécable",50.7
C,"CARDENSIEL 5 MG, Comprimé pelliculé sécable",58.1
C,"CARDIJECT 250 MG / 20 ML, Solution injectable lyophilisée",126
C,"CARDIMAG B6, Gélules",87.5
C,"CARDINOR 25 MG, Comprimé",95
C,"CARDINOR 25 MG, Comprimé",180
C,"CARDINOR 6.25 MG, Comprimé",47
C,"CARDINOR 6.25 MG, Comprimé",89
C,"CARDIOASPIRINE 100 MG, Comprimé",27.7
C,"CARDIOFLEX 100 MG, Comprimé pelliculé",23.6
C,"CARDIVEL 150 MG, Comprimé pelliculé",129
C,"CARDIVEL 300 MG, Comprimé pelliculé",164
C,"CARDIX 25 MG, Comprimé",89
C,"CARDIX 6.25 MG, Comprimé",44
C,"CARDURA 2 MG, Comprimé",58.5
C,"CARDURA 4 MG, Comprimé",64.2
C,"CARIBAN 10 MG / 10 MG, Gélule à libération modifiée",249
C,"CARIVALAN 12.5 MG / 5 MG, Comprimé pelliculé",262
C,"CARIVALAN 6.25 MG / 5 MG, Comprimé pelliculé",241
C,"CARMINEX, Sirop",59.6
C,"CAROSYL, Gélule végétale",265
C,"CARTEOL 2 %, Collyre",84.9
C,"CARTEXAN 400 MG, Gélule",84.4
C,"CARTEXAN 400 MG, Gélule",148.5
C,"CARTEXAN 400 MG, Gélule",217
C,"CARTREX 100 MG, Comprimé pelliculé",41.5
C,"CARVEDILOL GT 25 MG, Comprimé sécable",95
C,"CARVEDILOL GT 6.25 MG, Comprimé sécable",46
C,"CASODEX 50 MG, Comprimé enrobé",610
C,"CATACOL 0.1 %, Collyre",16.9
C,"CATAFLAM 25 MG, Dragée",24.6
C,"CATAFLAM 50 MG, Dragée",45.5
C,"CATAFLAM 50 MG, Dragée",24
C,"CATAFLAM 75 MG, Suppositoire ( Retiré du marché)",29.5
C,"CATALGINE 0.25 G, Sachet (Retiré du marché)",17.5
C,"CATALGINE 1 G, Sachet (Retiré du marché)",34
C,"CATALGINE ENFANTS & NOURRISSONS 0.10 G, Sachet (Retiré du marché)",13.5
C,"CATALGINE NORMALE 0.50 G, Sachet (Retiré du marché)",22
C,"CATAPRESSAN 0.15 MG, Comprimé",25.4
C,"CATEX 250 MG, Comprimé",51.4
C,"CATEX 250 MG, Comprimé",90.5
C,"CATEX 500 MG, Comprimé",74.8
C,"CATEX 500 MG, Comprimé",131.6
C,"CATIONORM, Emulsion ophtalmique",148
C,"CEBEMYXINE , Collyre ( Retiré du marché )",28.2
C,"CEBEMYXINE , Pommade ophtalmique ( Retiré du marché )",20.4
C,"CEBESINE 0.4 %, Collyre",23
C,"CEDOL, Comprimé",22
C,"CEFALINE HAUTH 500 MG / 50 MG, Sachet",14.2
C,"CEFICO 100 MG / 5 ML, Poudre pour suspension buvable",53.7
C,"CEFICO 100 MG / 5 ML, Poudre pour suspension buvable",93.4
C,"CEFICO 200 MG, Comprimé pelliculé",97.9
C,"CEFICO 200 MG, Comprimé pelliculé",170
C,"CEFOTAXIME ISIO 1000 MG, Poudre pour solution injectable (IM-IV)",64.5
C,"CEFOTAXIME ISIO 500 MG, Poudre pour solution injectable (IM-IV)",25
C,"CEFTRIAXONE MYLAN 2 G, Poudre Solution injectable (IV)",912
C,"CEFTRIAXONE MYLAN 250 MG, Poudre Solution injectable",362
C,"CEFTRIAXONE MYLAN 500 MG, Poudre Solution injectable  IV",57
C,"CEFUTIL 250 MG, Comprimé",94.4
C,"CEFUTIL 500 MG, Comprimé",141.2
C,"CEKACORT 5 MG, Comprimé dragéifié (Retiré du marché)",20.3
C,"CELEBREX 100 MG, Gélule",117.3
C,"CELEBREX 200 MG, Gélule",89
C,"CELEBREX 200 MG, Gélule",150
C,"CELENO 25 MG, Comprimé",89
C,"CELENO 6.25 MG, Comprimé",44
C,"CELEPHI 100 MG, Gélule",75
C,"CELEPHI 200 MG, Gélule",75
C,"CELEPHI 200 MG, Gélule",140
C,"CELESTENE 2 MG, Comprimé",36.6
C,"CELESTENE 4 MG  / 1 ML, Solution injectable",45.8
C,"CELESTENE 8 MG / 2 ML, Solution injectable (Retiré du marché)",29.4
C,"CELESTENE CHRONODOSE 5.7 MG / ML, Solution injectable",26.7
C,"CELLCEPT 250 MG, Capsule",931
C,"CELLCEPT 500 MG, Comprimé",915
C,"CELLUVISC 4 MG / 0.4 ML, Collyre recipient unidose",44.4
C,"CEPLATIN 10 MG, Solution Injectable pour perfusion IV",51.4
C,"CEPLATIN 50 MG, Solution Injectable pour perfusion IV",154.2
C,"CERAZETTE 0.075 MG, Comprimé pelliculé",60
C,"CEREZYME 400 UI, Poudre stérile lyophilisée pour perfusion",15869
C,"CEROXIM 250 MG, Comprimé",99.4
C,"CEROXIM 500 MG, Comprimé",141.2
C,"CERUBIDINE 20 MG, Solution injectable",1050
C,"CERUVIN 75 MG, Comprimé pelliculé",160
C,"CERUVIN 75 MG, Comprimé pelliculé",85
C,"CERVARIX, Vaccin suspension injectable [V]",384
C,"CETAMYL 1 G, Comprimé sécable",13.2
C,"CETAMYL 1000 MG, Comprimé effervescent",14.8
C,"CETAMYL 3 %, Solution buvable",17.1
C,"CETAMYL 500 MG, Comprimé effervescent",15.3
C,"CETAMYL 500 MG, Sachet",14.3
C,"CETAXON 1 G IM / IV, Injectable",64.5
C,"CETAXON 500 MG IV / IM, Solution injectable",26.8
